game_idx,hand_idx,seed,a_team,dealer,redeals,forced,bidder,bidder_is_a,bid_value,decl_id,team_a_pts,team_b_pts,made,marks_a_after,marks_b_after
6,8,2480330370,0,2,0,0,2,1,31,2,20,22,0,3,6
6,9,1291331926,0,3,0,0,2,1,30,5,42,0,1,4,6
6,10,94720196,0,2,2,0,2,1,30,3,30,12,1,5,6
6,11,619212764,0,3,0,0,3,0,31,0,0,42,1,5,7
7,0,909294014,0,0,0,0,3,0,30,3,8,34,1,0,1
7,1,1435451713,0,2,1,0,2,1,32,4,31,11,0,0,2
7,2,2873882435,0,3,0,0,3,0,32,4,28,14,0,1,2
7,3,390339206,0,0,0,0,1,0,30,2,13,29,0,2,2
7,4,54279625,0,1,0,0,3,0,31,5,0,42,1,2,3
7,5,207443979,0,2,0,0,2,1,32,6,36,6,1,3,3
7,6,3686406176,0,0,1,0,3,0,31,5,1,41,1,3,4
7,7,349924084,0,2,1,0,2,1,31,3,36,6,1,4,4
7,8,2161348151,0,0,1,0,0,1,31,4,19,23,0,4,5
7,9,2314512505,0,2,1,0,2,1,30,4,23,19,0,4,6
7,10,1978452924,0,0,1,0,3,0,30,1,0,42,1,4,7
8,0,2831839923,0,0,0,0,3,0,31,3,12,30,0,1,0
8,1,2495780342,0,1,0,0,0,1,30,5,31,11,1,2,0
8,2,2159720761,0,2,0,0,0,1,30,4,42,0,1,3,0
8,3,590115686,0,0,1,0,0,1,31,5,15,27,0,3,1
8,4,3743702551,0,2,1,0,2,1,32,6,42,0,1,4,1
8,5,2935310738,0,3,0,0,0,1,30,5,1,41,0,4,2
8,6,2218644526,0,1,1,0,1,0,30,6,8,34,1,4,3
8,7,2697184212,0,0,2,0,0,1,31,6,42,0,1,5,3
8,8,268872282,0,1,0,0,0,1,31,2,30,12,0,5,4
8,9,3847173366,0,3,1,0,3,0,32,0,23,19,0,6,4
8,10,3038781553,0,0,0,0,2,1,31,4,20,22,0,6,5
8,11,555238324,0,1,0,0,0,1,31,4,24,18,0,6,6
8,12,327796047,0,3,1,0,3,0,30,6,0,42,1,6,7
9,0,845319574,0,0,0,0,3,0,31,2,0,42,1,0,1
9,1,3998906439,0,1,0,0,0,1,30,1,35,7,1,1,1
9,2,1416024323,0,2,0,0,1,0,30,2,17,25,0,2,1
9,3,2473848414,0,3,0,0,3,0,31,5,0,42,1,2,2
9,4,2137788833,0,0,0,0,0,1,31,4,36,6,1,3,2
9,5,3577884686,0,3,2,0,0,1,30,6,36,6,1,4,2
9,6,4102377254,0,0,0,0,3,0,30,2,7,35,1,4,3
9,7,2913378810,0,1,0,0,3,0,31,3,40,2,0,5,3
9,8,2577319229,0,2,0,0,2,1,30,6,42,0,1,6,3
9,9,93776000,0,3,0,0,2,1,31,5,19,23,0,6,4
9,10,246940354,0,0,0,0,0,1,31,6,34,8,1,7,4
10,0,1204220871,0,0,0,0,0,1,31,6,41,1,1,1,0
10,1,3015644938,0,1,0,0,1,0,31,1,27,15,0,2,0
10,2,3974130142,0,2,0,0,0,1,30,0,35,7,1,3,0
10,3,685266063,0,3,0,0,3,0,32,5,17,25,0,4,0
10,4,349206482,0,0,0,0,0,1,32,1,24,18,0,4,1
10,5,3455175334,0,1,0,0,3,0,30,1,6,36,1,4,2
10,6,3119115753,0,2,0,0,2,1,32,4,29,13,0,4,3
10,7,1930117309,0,3,0,0,3,0,31,6,1,41,1,4,4
10,8,788736878,0,0,0,0,1,0,30,5,12,30,1,4,5
10,9,452677297,0,1,0,0,3,0,30,1,7,35,1,4,6
10,10,3558646149,0,2,0,0,2,1,30,4,34,8,1,5,6
10,11,3222586568,0,3,0,0,3,0,32,0,3,39,1,5,7
11,0,885238652,0,1,1,0,1,0,30,4,3,39,1,0,1
11,1,2271948500,0,2,0,0,1,0,30,5,18,24,0,1,1
11,2,3230433704,0,3,0,0,2,1,30,6,24,18,0,1,2
11,3,746890475,0,0,0,0,0,1,31,5,23,19,0,1,3
11,4,410830894,0,1,0,0,1,0,31,6,7,35,1,1,4
11,5,2711478896,0,2,0,0,1,0,30,3,21,21,0,2,4
11,6,2375419315,0,3,0,0,3,0,32,5,0,42,1,2,5
11,7,1186420871,0,0,0,0,2,1,31,0,23,19,0,2,6
11,8,850361290,0,1,0,0,1,0,30,1,0,42,1,2,7
12,0,2388364749,0,1,1,0,1,0,31,2,6,36,1,0,1
12,1,285428151,0,2,0,0,2,1,30,0,42,0,1,1,1
12,2,438592505,0,3,0,0,1,0,30,4,12,30,1,1,2
12,3,1770071054,0,1,1,0,0,1,30,6,41,1,1,2,2
12,4,1913956991,0,2,0,0,2,1,31,1,29,13,0,2,3
12,5,724958547,0,3,0,0,3,0,31,2,22,20,0,3,3
12,6,1251116246,0,1,1,0,3,0,30,1,0,42,1,3,4
12,7,161456689,0,3,1,0,3,0,30,3,7,35,1,3,5
12,8,2353487387,0,0,0,0,0,1,30,5,24,18,0,3,6
12,9,1164488943,0,1,0,0,1,0,30,2,23,19,0,4,6
12,10,23108512,0,2,0,0,2,1,32,6,36,6,1,5,6
12,11,3982016227,0,3,0,0,3,0,32,0,28,14,0,6,6
12,12,2412411152,0,1,1,0,0,1,30,1,36,6,1,7,6
13,0,1201870843,0,0,0,0,0,1,31,0,35,7,1,1,0
13,1,60490412,0,1,0,0,2,1,30,1,26,16,0,1,1
13,2,4019398127,0,2,0,0,2,1,31,4,41,1,1,2,1
13,3,2830399683,0,3,0,0,0,1,30,1,42,0,1,3,1
13,4,2494340102,0,0,0,0,1,0,30,5,6,36,1,3,2
13,5,500020808,0,1,0,0,0,1,30,3,30,12,1,4,2
13,6,163961227,0,2,0,0,2,1,31,6,30,12,0,4,3
13,7,3269930079,0,3,0,0,1,0,31,0,6,36,1,4,4
13,8,2933870498,0,0,0,0,1,0,30,4,2,40,1,4,5
13,9,3939973715,0,1,0,0,1,0,32,4,12,30,0,5,5
13,10,603491623,0,2,0,0,1,0,31,6,19,23,0,6,5
13,11,2414915690,0,3,0,0,2,1,31,6,6,36,0,6,6
13,12,3373400894,0,0,0,0,0,1,31,5,30,12,0,6,7
14,0,280800179,0,2,2,0,1,0,30,4,12,30,1,0,1
14,1,3814993675,0,0,1,0,2,1,31,6,35,7,1,1,1
14,2,958457101,0,1,0,0,1,0,31,5,34,8,0,2,1
14,3,622397520,0,2,0,0,1,0,30,4,12,30,1,2,2
14,4,3728366372,0,3,0,0,2,1,31,4,42,0,1,3,2
14,5,3392306791,0,0,0,0,0,1,31,4,13,29,0,3,3
14,6,4103825,0,1,0,0,0,1,31,5,18,24,0,3,4
14,7,1061927916,0,2,0,0,3,0,30,3,1,41,1,3,5
14,8,2873351983,0,3,0,0,1,0,30,0,13,29,0,4,5
14,9,3831837187,0,0,0,0,0,1,30,5,24,18,0,4,6
14,10,3977388255,0,3,2,0,1,0,30,4,6,36,1,4,7
15,0,3063898237,0,0,0,0,0,1,31,2,20,22,0,0,1
15,1,580355008,0,1,0,0,1,0,30,2,11,31,1,0,2
15,2,1538840212,0,2,0,0,2,1,31,5,42,0,1,1,2
15,3,3350264279,0,3,0,0,1,0,30,5,23,19,0,2,2
15,4,386775532,0,1,1,0,1,0,31,6,6,36,1,2,3
15,5,539939886,0,3,1,0,1,0,31,4,7,35,1,2,4
15,6,683825823,0,0,0,0,2,1,30,3,26,16,0,2,5
15,7,3789794675,0,1,0,0,2,1,30,4,36,6,1,3,5
15,8,3453735094,0,2,0,0,1,0,30,6,17,25,0,4,5
15,9,2312354663,0,3,0,0,3,0,32,5,0,42,1,4,6
15,10,1123356219,0,0,0,0,2,1,30,6,29,13,0,4,7
16,0,1077377888,0,0,0,0,1,0,30,6,1,41,1,0,1
16,1,2888801955,0,1,0,0,2,1,30,5,19,23,0,0,2
16,2,795143774,0,2,0,0,2,1,31,6,42,0,1,1,2
16,3,2606567841,0,3,0,0,0,1,30,5,17,25,0,1,3
16,4,2270508260,0,0,0,0,2,1,31,0,12,30,0,1,4
16,5,3328332351,0,1,0,0,1,0,30,1,11,31,1,1,5
16,6,4235096681,0,2,0,0,1,0,32,0,0,42,1,1,6
16,7,3046098237,0,3,0,0,3,0,31,3,33,9,0,2,6
16,8,2329432025,0,1,1,0,1,0,32,3,0,42,1,2,7
17,0,797208850,0,2,2,0,2,1,30,1,40,2,1,1,0
17,1,36435050,0,0,1,0,0,1,30,1,42,0,1,2,0
17,2,2327804635,0,1,0,0,0,1,31,0,41,1,1,3,0
17,3,1138806191,0,2,0,0,3,0,30,2,23,19,0,4,0
17,4,2950230258,0,3,0,0,1,0,30,6,24,18,0,5,0
17,5,3103394612,0,0,0,0,0,1,31,3,24,18,0,5,1
17,6,2767335031,0,1,0,0,0,1,31,3,42,0,1,6,1
17,7,283791802,0,2,0,0,0,1,31,1,42,0,1,7,1
18,0,3645387245,0,0,0,0,1,0,30,2,8,34,1,0,1
18,1,2123400183,0,2,1,0,3,0,30,0,6,36,1,0,2
18,2,1315008370,0,3,0,0,3,0,31,6,0,42,1,0,3
18,3,978948789,0,0,0,0,2,1,30,6,35,7,1,1,3
18,4,3704311010,0,2,1,0,0,1,31,3,31,11,1,2,3
18,5,2943537210,0,3,0,0,1,0,30,5,34,8,0,3,3
18,6,459993981,0,0,0,0,2,1,31,5,41,1,1,4,3
18,7,1418479185,0,1,0,0,1,0,30,2,13,29,0,5,3
18,8,3229903252,0,2,0,0,1,0,30,6,0,42,1,5,4
18,9,4188388456,0,3,0,0,1,0,30,1,1,41,1,5,5
18,10,899524377,0,0,0,0,3,0,31,6,7,35,1,5,6
18,11,563464796,0,1,0,0,0,1,30,4,24,18,0,5,7
19,0,853546046,0,0,0,0,3,0,30,4,27,15,0,1,0
19,1,517486465,0,1,0,0,0,1,31,0,41,1,1,2,0
19,2,3623455317,0,2,0,0,2,1,30,6,41,1,1,3,0
19,3,2482074886,0,3,0,0,2,1,31,1,28,14,0,3,1
19,4,2960614572,0,1,1,0,1,0,31,1,0,42,1,3,2
19,5,2624554991,0,3,1,0,3,0,30,3,0,42,1,3,3
19,6,2768440928,0,0,0,0,3,0,30,4,22,20,0,4,3
19,7,2921605282,0,1,0,0,0,1,30,6,35,7,1,5,3
19,8,438062053,0,2,0,0,2,1,32,1,29,13,0,5,4
19,9,1396547257,0,3,0,0,1,0,30,5,7,35,1,5,5
19,10,3207971324,0,0,0,0,2,1,31,3,24,18,0,5,6
19,11,3361135678,0,1,0,0,1,0,31,5,12,30,0,6,6
19,12,3025076097,0,2,0,0,0,1,30,3,18,24,0,6,7
20,0,3581412805,0,0,0,0,0,1,30,2,39,3,1,1,0
20,1,3245353224,0,1,0,0,1,0,31,4,17,25,0,2,0
20,2,3398517578,0,2,0,0,0,1,30,2,17,25,0,2,1
20,3,914974349,0,3,0,0,3,0,31,4,0,42,1,2,2
20,4,198308137,0,1,1,0,1,0,31,4,0,42,1,2,3
20,5,3684883620,0,2,0,0,2,1,30,6,30,12,1,3,3
20,6,2543503189,0,3,0,0,3,0,31,3,0,42,1,3,4
20,7,1354504745,0,0,0,0,2,1,30,0,39,3,1,4,4
20,8,1018445164,0,1,0,0,0,1,30,4,21,21,0,4,5
20,9,682385583,0,2,0,0,2,1,32,2,35,7,1,5,5
20,10,2983033585,0,3,0,0,3,0,30,4,16,26,0,6,5
20,11,2646974004,0,0,0,0,3,0,30,6,18,24,0,7,5
21,0,2937055254,0,0,0,0,3,0,31,4,22,20,0,1,0
21,1,453512025,0,1,0,0,1,0,31,6,12,30,0,2,0
21,2,3559480877,0,2,0,0,1,0,31,0,0,42,1,2,1
21,3,171277911,0,3,0,0,2,1,30,4,25,17,0,2,2
21,4,4130185626,0,0,0,0,0,1,31,2,42,0,1,3,2
21,5,2560580551,0,2,1,0,1,0,31,1,29,13,0,4,2
21,6,556982840,0,3,0,0,1,0,30,4,6,36,1,4,3
21,7,2377685324,0,1,1,0,1,0,31,4,1,41,1,4,4
21,8,274748726,0,2,0,0,0,1,30,4,31,11,1,5,4
21,9,1332572817,0,3,0,0,3,0,31,1,7,35,1,5,5
21,10,996513236,0,0,0,0,0,1,31,1,26,16,0,5,6
21,11,1903277566,0,1,0,0,1,0,30,1,12,30,1,5,7
22,0,1953793753,0,0,0,0,2,1,31,1,10,32,0,0,1
22,1,2479951452,0,2,1,0,2,1,31,5,22,20,0,0,2
22,2,3918382174,0,3,0,0,1,0,30,4,17,25,0,1,2
22,3,1434838945,0,0,0,0,1,0,30,5,23,19,0,2,2
22,4,1098779364,0,1,0,0,0,1,31,3,42,0,1,3,2
22,5,1251943718,0,2,0,0,0,1,31,4,30,12,0,3,3
22,6,3063367785,0,3,0,0,2,1,31,6,24,18,0,3,4
22,7,4021852989,0,0,0,0,0,1,30,5,26,16,0,3,5
22,8,1538309760,0,1,0,0,3,0,30,0,13,29,0,4,5
22,9,1691474114,0,2,0,0,2,1,32,1,13,29,0,4,6
22,10,3502898181,0,3,0,0,1,0,30,6,0,42,1,4,7
23,0,1210097315,0,0,0,0,3,0,31,4,29,13,0,1,0
23,1,3021521382,0,1,0,0,1,0,31,4,7,35,1,1,1
23,2,3174685736,0,2,0,0,0,1,30,1,17,25,0,1,2
23,3,2838626155,0,3,0,0,2,1,30,4,20,22,0,1,3
23,4,1649627711,0,0,0,0,0,1,30,5,13,29,0,1,4
23,5,932961499,0,2,1,0,2,1,30,6,35,7,1,2,4
23,6,3124992197,0,3,0,0,3,0,31,3,6,36,1,2,5
23,7,3278156551,0,0,0,0,0,1,32,5,19,23,0,2,6
23,8,794613322,0,1,0,0,2,1,30,5,14,28,0,2,7
24,0,1889819313,0,0,0,0,0,1,30,4,35,7,1,1,0
24,1,2796583643,0,1,0,0,3,0,30,1,16,26,0,2,0
24,2,2460524062,0,2,0,0,2,1,30,1,19,23,0,2,1
24,3,3518348153,0,3,0,0,3,0,30,6,12,30,1,2,2
24,4,935466037,0,0,0,0,0,1,31,0,36,6,1,3,2
24,5,1993290128,0,1,0,0,2,1,30,3,19,23,0,3,3
24,6,2900054458,0,2,0,0,1,0,31,2,1,41,1,3,4
24,7,3957878549,0,3,0,0,3,0,32,3,0,42,1,3,5
24,8,3621818968,0,0,0,0,0,1,31,4,19,23,0,3,6
24,9,3186420500,0,1,0,0,1,0,32,0,18,24,0,4,6
24,10,3339584854,0,2,0,0,2,1,30,0,14,28,0,4,7
25,0,2912999892,0,1,1,0,3,0,30,4,12,30,1,0,1
25,1,810063294,0,2,0,0,3,0,30,4,17,25,0,1,1
25,2,1387941867,0,0,1,0,0,1,31,4,17,25,0,1,2
25,3,2774651715,0,1,0,0,0,1,32,1,25,17,0,1,3
25,4,2438592134,0,2,0,0,2,1,31,5,13,29,0,1,4
25,5,1249593690,0,3,0,0,1,0,31,6,8,34,1,1,5
25,6,913534109,0,0,0,0,2,1,30,1,29,13,0,1,6
25,7,686091832,0,2,1,0,1,0,31,3,11,31,1,1,7
26,0,986265473,0,0,0,0,0,1,31,4,31,11,1,1,0
26,1,650205892,0,1,0,0,1,0,30,0,0,42,1,1,1
26,2,3375568113,0,3,1,0,2,1,31,6,26,16,0,1,2
26,3,2614794313,0,0,0,0,3,0,30,2,12,30,1,1,3
26,4,3672618404,0,1,0,0,3,0,30,4,17,25,0,2,3
26,5,3336558823,0,2,0,0,2,1,31,5,35,7,1,3,3
26,6,2147560379,0,3,0,0,0,1,30,6,35,7,1,4,3
26,7,3054324709,0,0,0,0,0,1,31,4,42,0,1,5,3
26,8,2718265128,0,1,0,0,1,0,31,6,7,35,1,5,4
26,9,3776089219,0,2,0,0,3,0,30,1,1,41,1,5,5
26,10,3440029638,0,3,0,0,3,0,31,1,17,25,0,6,5
26,11,2251031194,0,0,0,0,0,1,32,2,19,23,0,6,6
26,12,3157795524,0,1,0,0,3,0,30,1,17,25,0,7,6
27,0,3813471119,0,0,0,0,3,0,31,6,12,30,0,1,0
27,1,1329927890,0,1,0,0,2,1,30,4,42,0,1,2,0
27,2,1483092244,0,2,0,0,2,1,31,4,29,13,0,2,1
27,3,2814570793,0,0,1,0,2,1,30,6,36,6,1,3,1
27,4,2958456730,0,1,0,0,0,1,32,5,42,0,1,4,1
27,5,1289512768,0,3,1,0,3,0,31,0,0,42,1,4,2
27,6,628077855,0,0,0,0,3,0,30,5,24,18,0,5,2
27,7,1586563059,0,1,0,0,0,1,32,2,42,0,1,6,2
27,8,770557960,0,3,1,0,1,0,30,5,18,24,0,7,2
28,0,3069774681,0,0,0,0,3,0,31,2,16,26,0,1,0
28,1,586231452,0,1,0,0,1,0,30,1,18,24,0,2,0
28,2,1544716656,0,2,0,0,2,1,31,4,36,6,1,3,0
28,3,3356140723,0,3,0,0,2,1,31,4,41,1,1,4,0
28,4,3509305077,0,0,0,0,3,0,31,4,17,25,0,5,0
28,5,3173245496,0,1,0,0,1,0,30,4,12,30,1,5,1
28,6,689702267,0,2,0,0,2,1,31,5,20,22,0,5,2
28,7,3795671119,0,3,0,0,1,0,30,4,0,42,1,5,3
28,8,2654290688,0,0,0,0,2,1,30,0,29,13,0,5,4
28,9,3612775892,0,1,0,0,3,0,30,6,19,23,0,6,4
28,10,1129232663,0,2,0,0,1,0,31,6,11,31,1,6,5
28,11,793173082,0,3,0,0,3,0,31,1,6,36,1,6,6
28,12,3093821084,0,0,0,0,2,1,30,6,28,14,0,6,7
29,0,3749496679,0,0,0,0,2,1,31,3,34,8,1,1,0
29,1,786007932,0,2,1,0,1,0,31,5,0,42,1,1,1
29,2,3077377517,0,3,0,0,3,0,32,0,1,41,1,1,2
29,3,1083058223,0,0,0,0,3,0,30,4,0,42,1,1,3
29,4,2414536772,0,2,1,0,2,1,32,3,34,8,1,2,3
29,5,3852967494,0,3,0,0,2,1,31,4,17,25,0,2,4
29,6,3516907913,0,0,0,0,0,1,31,0,7,35,0,2,5
29,7,3190126749,0,2,1,0,0,1,30,6,39,3,1,3,5
29,8,1186529038,0,3,0,0,3,0,32,4,2,40,1,3,6
29,9,751130570,0,0,0,0,2,1,30,3,36,6,1,4,6
29,10,948402512,0,3,2,0,0,1,30,0,41,1,1,5,6
29,11,568235343,0,0,0,0,0,1,32,5,15,27,0,5,7
30,0,3005800241,0,0,0,0,2,1,31,5,12,30,0,0,1
30,1,2669740660,0,1,0,0,1,0,32,4,7,35,1,0,2
30,2,1480742216,0,2,0,0,2,1,31,4,25,17,0,0,3
30,3,1144682635,0,3,0,0,3,0,31,0,19,23,0,1,3
30,4,3302204,0,0,0,0,0,1,31,5,41,1,1,2,3
30,5,3109271056,0,1,0,0,2,1,30,0,14,28,0,2,4
30,6,2392604844,0,3,1,0,0,1,30,4,12,30,0,2,5
30,7,1584213031,0,0,0,0,3,0,30,5,17,25,0,3,5
30,8,442832600,0,1,0,0,2,1,30,2,36,6,1,4,5
30,9,106773019,0,2,0,0,2,1,30,4,9,33,0,4,6
30,10,3212741871,0,3,0,0,2,1,31,3,42,0,1,5,6
30,11,2876682290,0,0,0,0,0,1,31,2,25,17,0,5,7
31,0,797798078,0,0,0,0,1,0,30,3,0,42,1,0,1
31,1,2509883258,0,1,0,0,0,1,31,3,42,0,1,1,1
31,2,940278183,0,3,1,0,0,1,30,4,9,33,0,1,2
31,3,3231647768,0,0,0,0,0,1,32,5,18,24,0,1,3
31,4,1237328474,0,1,0,0,0,1,31,5,41,1,1,2,3
31,5,901268893,0,2,0,0,1,0,30,6,13,29,0,3,3
31,6,1379808579,0,0,1,0,0,1,32,0,24,18,0,3,4
31,7,3671178164,0,1,0,0,0,1,31,0,13,29,0,3,5
31,8,3335118583,0,2,0,0,0,1,31,2,42,0,1,4,5
31,9,1340799289,0,3,0,0,1,0,30,5,17,25,0,5,5
31,10,1004739708,0,0,0,0,2,1,30,0,30,12,1,6,5
31,11,4110708560,0,1,0,0,3,0,31,0,23,19,0,7,5
32,0,1378181189,0,0,0,0,0,1,31,6,24,18,0,0,1
32,1,3189605256,0,1,0,0,0,1,31,5,33,9,1,1,1
32,2,4148090460,0,2,0,0,1,0,32,6,18,24,0,2,1
32,3,3006710029,0,3,0,0,1,0,30,1,11,31,1,2,2
32,4,523166800,0,0,0,0,3,0,32,6,17,25,0,3,2
32,5,3149190134,0,2,1,0,1,0,31,2,0,42,1,3,3
32,6,3293076071,0,3,0,0,1,0,30,2,16,26,0,4,3
32,7,3870954644,0,1,1,0,0,1,31,1,41,1,1,5,3
32,8,962697196,0,2,0,0,1,0,30,5,1,41,1,5,4
32,9,4068666048,0,3,0,0,2,1,30,2,42,0,1,6,4
32,10,3732606467,0,0,0,0,3,0,31,0,7,35,1,6,5
32,11,769117720,0,2,1,0,2,1,31,3,42,0,1,7,5
33,0,3686628136,0,0,0,0,0,1,31,1,42,0,1,1,0
33,1,4212785835,0,2,1,0,2,1,31,2,31,11,1,2,0
33,2,3404394022,0,3,0,0,3,0,31,6,22,20,0,3,0
33,3,920850793,0,0,0,0,0,1,31,0,42,0,1,4,0
33,4,4126158532,0,1,0,0,0,1,32,1,17,25,0,4,1
33,5,737955566,0,2,0,0,0,1,31,0,41,1,1,5,1
33,6,2549379633,0,3,0,0,3,0,32,5,29,13,0,6,1
33,7,1360381189,0,0,0,0,0,1,31,5,24,18,0,6,2
33,8,643714977,0,2,1,0,2,1,31,5,13,29,0,6,3
33,9,1177485962,0,3,0,0,3,0,30,6,11,31,1,6,4
33,10,460819750,0,1,1,0,0,1,31,2,42,0,1,7,4
34,0,1314206749,0,0,0,0,0,1,30,6,30,12,1,1,0
34,1,978147168,0,1,0,0,2,1,30,3,41,1,1,2,0
34,2,642087587,0,2,0,0,2,1,31,1,34,8,1,3,0
34,3,3748056439,0,3,0,0,1,0,30,4,22,20,0,4,0
34,4,2606676008,0,0,0,0,0,1,32,4,33,9,1,5,0
34,5,1417677564,0,1,0,0,1,0,31,5,12,30,0,6,0
34,6,2749156113,0,3,1,0,0,1,30,3,25,17,0,6,1
34,7,4187586835,0,0,0,0,3,0,31,4,19,23,0,7,1
35,0,1154349347,0,0,0,0,3,0,30,4,0,42,1,0,1
35,1,437683135,0,2,1,0,0,1,30,4,15,27,0,0,2
35,2,3924258618,0,3,0,0,0,1,30,2,20,22,0,0,3
35,3,3588199037,0,0,0,0,3,0,30,3,24,18,0,1,3
35,4,1213273112,0,2,1,0,3,0,30,1,17,25,0,2,3
